lat,lon
37.83589,-122.48391
37.83586,-122.48391
37.83584,-122.48391
37.83582,-122.48391
37.83580,-122.48392
37.83578,-122.48393
37.83576,-122.48394
37.83573,-122.48396
37.83567,-122.48400
37.83561,-122.48403
37.83556,-122.48407
37.83552,-122.48409
37.83549,-122.48412
37.83546,-122.48414
37.83544,-122.48416
37.83542,-122.48418
37.83541,-122.48421
37.83541,-122.48423
37.83540,-122.48425
37.83540,-122.48427
37.83541,-122.48429
37.83541,-122.48432
37.83542,-122.48434
37.83544,-122.48436
37.83545,-122.48438
37.83547,-122.48440
37.83549,-122.48441
37.83611,-122.48491
37.83647,-122.48512
37.83658,-122.48519
37.83670,-122.48526
37.83681,-122.48533
37.83693,-122.48541
37.83705,-122.48549
37.83714,-122.48555
37.83726,-122.48564
37.83831,-122.48636
37.83842,-122.48643
37.83854,-122.48650
37.83865,-122.48656
37.83877,-122.48661
37.83891,-122.48666
37.83904,-122.48670
37.83917,-122.48673
37.83930,-122.48674
37.83943,-122.48675
37.83956,-122.48676
37.83969,-122.48675
37.83982,-122.48673
37.83995,-122.48671
37.84008,-122.48667
37.84020,-122.48663
37.84032,-122.48658
37.84045,-122.48652
37.84057,-122.48646
37.84068,-122.48638
37.84080,-122.48630
37.84126,-122.48597
37.84137,-122.48589
37.84148,-122.48581
37.84160,-122.48574
37.84172,-122.48567
37.84185,-122.48561
37.84197,-122.48556
37.84210,-122.48552
37.84223,-122.48549
37.84236,-122.48547
37.84249,-122.48546
37.84262,-122.48545
37.84275,-122.48546
37.84289,-122.48547
37.84301,-122.48549
37.84314,-122.48553
37.84325,-122.48556
37.84596,-122.48626
37.84608,-122.48630
37.84621,-122.48634
37.84634,-122.48640
37.84646,-122.48646
37.84658,-122.48653
37.84670,-122.48661
37.84681,-122.48670
37.84692,-122.48679
37.84701,-122.48688
37.84712,-122.48699
37.84721,-122.48710
37.84729,-122.48721
37.84737,-122.48732
37.84783,-122.48800
37.84809,-122.48836
37.84817,-122.48849
37.84826,-122.48861
37.84835,-122.48872
37.84846,-122.48883
37.84856,-122.48893
37.84866,-122.48903
37.84878,-122.48911
37.84889,-122.48919
37.84901,-122.48927
37.84913,-122.48933
37.84925,-122.48938
37.84937,-122.48943
37.84950,-122.48947
37.84963,-122.48951
37.84975,-122.48954
37.85014,-122.48964
37.85026,-122.48967
37.85039,-122.48971
37.85051,-122.48976
37.85063,-122.48981
37.85076,-122.48987
37.85088,-122.48994
37.85099,-122.49001
37.85110,-122.49009
37.85121,-122.49018
37.85132,-122.49027
37.85142,-122.49037
37.85152,-122.49048
37.85162,-122.49059
37.85171,-122.49071
37.85180,-122.49083
37.85188,-122.49095
37.85238,-122.49172
37.85246,-122.49185
37.85255,-122.49197
37.85264,-122.49209
37.85274,-122.49220
37.85284,-122.49231
37.85294,-122.49241
37.85305,-122.49250
37.85316,-122.49259
37.85327,-122.49267
37.85339,-122.49275
37.85351,-122.49282
37.85363,-122.49288
37.85375,-122.49294
37.85486,-122.49345
37.85498,-122.49351
37.85511,-122.49357
37.85522,-122.49363
37.85534,-122.49371
37.85545,-122.49379
37.85556,-122.49388
37.85567,-122.49397
37.85577,-122.49407
37.85585,-122.49415
37.85587,-122.49417
37.85597,-122.49429
37.85606,-122.49441
37.85614,-122.49453
37.85622,-122.49465
37.85630,-122.49479
37.85637,-122.49492
37.85644,-122.49507
37.85650,-122.49521
37.85656,-122.49536
37.85661,-122.49551
37.85665,-122.49567
37.85669,-122.49582
37.85672,-122.49598
37.85695,-122.49710
37.85699,-122.49726
37.85703,-122.49742
