lon,lat
-124.1314590,41.7078900
-124.1314920,41.7080500
-124.1314870,41.7082920
-124.1314680,41.7084150
-124.1314390,41.7084900
-124.1313890,41.7085670
-124.1311930,41.7087680
-124.1310920,41.7088550
-124.1309930,41.7089150
-124.1307380,41.7090330
-124.1300880,41.7092570
-124.1298520,41.7093230
-124.1292590,41.7094390
-124.1283240,41.7095530
-124.1278880,41.7096290
-124.1276170,41.7097110
-124.1274130,41.7097860
-124.1272720,41.7098550
-124.1271710,41.7099170
-124.1270910,41.7100000
-124.1270260,41.7100860
-124.1269880,41.7101820
-124.1269660,41.7102970
-124.1269670,41.7104120
-124.1269680,41.7107100
-124.1270070,41.7108400
-124.1271510,41.7110020
-124.1272660,41.7110860
-124.1273920,41.7111480
-124.1275590,41.7112040
-124.1277210,41.7112390
-124.1279360,41.7112610
-124.1283480,41.7112450
-124.1285340,41.7112520
-124.1287080,41.7112710
-124.1288540,41.7113000
-124.1289800,41.7113350
-124.1290820,41.7113770
-124.1292170,41.7114570
-124.1294550,41.7116490
-124.1295700,41.7117810
-124.1296740,41.7119280
-124.1297650,41.7120850
-124.1299310,41.7125440
-124.1300570,41.7127730
-124.1301640,41.7128870
-124.1302660,41.7129770
-124.1303770,41.7130450
-124.1304950,41.7131020
-124.1306530,41.7131520
-124.1309820,41.7132300
-124.1312380,41.7132820
-124.1332460,41.7136620
-124.1339450,41.7138490
-124.1345950,41.7140520
-124.1349200,41.7141430
-124.1350300,41.7141840
-124.1352100,41.7142760
-124.1353080,41.7143540
-124.1353560,41.7144030
-124.1353990,41.7144470
-124.1355170,41.7146240
-124.1355900,41.7147750
-124.1356480,41.7149990
-124.1357020,41.7153880
-124.1357290,41.7159130
-124.1357690,41.7161160
-124.1358660,41.7163350
-124.1361200,41.7166950
-124.1364010,41.7170450
-124.1365580,41.7172990
-124.1367860,41.7177580
-124.1368970,41.7180380
-124.1370190,41.7183870
-124.1372000,41.7189000
-124.1375230,41.7197600
-124.1379180,41.7205390
-124.1381380,41.7210150
-124.1385240,41.7219100
-124.1386980,41.7222780
-124.1389490,41.7227750
-124.1392250,41.7234150
-124.1393660,41.7236740
-124.1394940,41.7238230
-124.1397250,41.7240440
