lat,lng,field
38.03437,-122.80189,
38.03435,-122.80191,
38.03434,-122.80191,
38.03433,-122.80192,
38.03431,-122.80192,
38.03430,-122.80193,
38.03428,-122.80194,
38.03426,-122.80195,
38.03425,-122.80196,
38.03422,-122.80198,
38.03420,-122.80199,
38.03419,-122.80200,
38.03417,-122.80201,
38.03416,-122.80201,
38.03414,-122.80202,
38.03413,-122.80202,
38.03411,-122.80202,
38.03410,-122.80203,
38.03408,-122.80203,
38.03406,-122.80203,
38.03405,-122.80204,
38.03404,-122.80204,
38.03402,-122.80204,
38.03400,-122.80205,
38.03399,-122.80205,
38.03398,-122.80206,
38.03395,-122.80206,
38.03394,-122.80207,
38.03392,-122.80208,
38.03391,-122.80208,
38.03390,-122.80209,
38.03389,-122.80210,
38.03387,-122.80211,
38.03386,-122.80212,
38.03385,-122.80213,
38.03384,-122.80214,
38.03382,-122.80215,
38.03381,-122.80215,
38.03380,-122.80216,
38.03378,-122.80217,
38.03377,-122.80218,
38.03374,-122.80219,
38.03373,-122.80219,
38.03371,-122.80219,
38.03370,-122.80220,
38.03368,-122.80220,
38.03367,-122.80221,
38.03365,-122.80221,
38.03364,-122.80222,
38.03363,-122.80223,
38.03361,-122.80224,
38.03360,-122.80225,
38.03358,-122.80226,
38.03357,-122.80226,
38.03355,-122.80227,
38.03353,-122.80228,
38.03352,-122.80229,
38.03352,-122.80229,
38.03350,-122.80230,
38.03349,-122.80231,
38.03346,-122.80232,
38.03346,-122.80233,
38.03345,-122.80234,
38.03343,-122.80236,
38.03342,-122.80237,
38.03340,-122.80238,
38.03339,-122.80239,
38.03336,-122.80241,
38.03334,-122.80242,
38.03333,-122.80243,
38.03333,-122.80243,
38.03331,-122.80244,
38.03330,-122.80246,
38.03328,-122.80247,
38.03327,-122.80248,
38.03325,-122.80249,
38.03323,-122.80250,
38.03322,-122.80250,
38.03321,-122.80251,
38.03319,-122.80251,
38.03318,-122.80251,
38.03316,-122.80252,
38.03315,-122.80252,
38.03314,-122.80252,
38.03312,-122.80252,
38.03309,-122.80252,
38.03308,-122.80252,
38.03307,-122.80252,
38.03306,-122.80251,
38.03305,-122.80251,
38.03303,-122.80251,
38.03301,-122.80251,
38.03300,-122.80250,
38.03298,-122.80250,
38.03296,-122.80250,
38.03295,-122.80250,
38.03293,-122.80250,
38.03292,-122.80251,
38.03289,-122.80252,
38.03288,-122.80252,
38.03288,-122.80254,
38.03287,-122.80254,
38.03287,-122.80257,
38.03286,-122.80258,
38.03285,-122.80259,
