lat,lng,field
41.59386,-124.10328,
41.59385,-124.10327,
41.59383,-124.10326,
41.59382,-124.10325,
41.59381,-124.10324,
41.59379,-124.10322,
41.59378,-124.10321,
41.59377,-124.10320,
41.59374,-124.10318,
41.59374,-124.10317,
41.59372,-124.10316,
41.59371,-124.10315,
41.59369,-124.10313,
41.59368,-124.10313,
41.59367,-124.10313,
41.59367,-124.10312,
41.59365,-124.10311,
41.59364,-124.10310,
41.59363,-124.10309,
41.59362,-124.10308,
41.59360,-124.10307,
41.59359,-124.10306,
41.59358,-124.10305,
41.59357,-124.10305,
41.59356,-124.10305,
41.59356,-124.10304,
41.59354,-124.10303,
41.59353,-124.10301,
41.59351,-124.10299,
41.59350,-124.10298,
41.59349,-124.10297,
41.59348,-124.10295,
41.59345,-124.10293,
41.59345,-124.10292,
41.59343,-124.10291,
41.59342,-124.10289,
41.59341,-124.10287,
41.59340,-124.10286,
41.59340,-124.10284,
41.59339,-124.10283,
41.59338,-124.10281,
41.59337,-124.10280,
41.59336,-124.10279,
41.59335,-124.10277,
41.59334,-124.10276,
41.59333,-124.10275,
41.59331,-124.10273,
41.59331,-124.10272,
41.59330,-124.10271,
41.59329,-124.10269,
41.59329,-124.10268,
41.59328,-124.10267,
41.59327,-124.10265,
41.59326,-124.10263,
41.59326,-124.10262,
41.59325,-124.10260,
41.59325,-124.10258,
41.59325,-124.10257,
41.59324,-124.10254,
41.59323,-124.10253,
41.59323,-124.10251,
41.59322,-124.10247,
41.59322,-124.10245,
41.59321,-124.10242,
41.59321,-124.10241,
41.59321,-124.10240,
41.59319,-124.10236,
41.59319,-124.10236,
41.59318,-124.10235,
41.59316,-124.10233,
41.59315,-124.10232,
41.59313,-124.10231,
41.59311,-124.10230,
41.59310,-124.10229,
41.59309,-124.10228,
41.59307,-124.10227,
41.59305,-124.10226,
41.59304,-124.10225,
41.59303,-124.10223,
41.59302,-124.10222,
41.59301,-124.10220,
41.59300,-124.10219,
41.59299,-124.10217,
41.59298,-124.10215,
41.59297,-124.10212,
41.59297,-124.10211,
41.59296,-124.10209,
41.59295,-124.10208,
41.59295,-124.10207,
41.59294,-124.10205,
41.59293,-124.10204,
41.59291,-124.10203,
41.59291,-124.10202,
41.59289,-124.10200,
41.59288,-124.10199,
41.59287,-124.10198,
41.59286,-124.10197,
41.59285,-124.10196,
41.59283,-124.10195,
41.59282,-124.10194,
41.59282,-124.10194,
41.59280,-124.10192,
41.59279,-124.10191,
41.59278,-124.10189,
41.59277,-124.10188,
41.59276,-124.10188,
41.59275,-124.10188,
41.59273,-124.10188,
41.59272,-124.10188,
41.59271,-124.10188,
41.59269,-124.10187,
41.59268,-124.10186,
41.59267,-124.10186,
41.59266,-124.10184,
41.59265,-124.10183,
41.59264,-124.10181,
41.59262,-124.10180,
41.59262,-124.10178,
41.59261,-124.10177,
41.59260,-124.10175,
41.59258,-124.10173,
41.59257,-124.10171,
41.59256,-124.10170,
41.59256,-124.10169,
41.59255,-124.10168,
41.59254,-124.10166,
41.59253,-124.10165,
41.59251,-124.10164,
41.59250,-124.10163,
41.59249,-124.10162,
41.59247,-124.10161,
41.59245,-124.10160,
41.59244,-124.10160,
41.59243,-124.10159,
41.59241,-124.10158,
41.59240,-124.10158,
41.59239,-124.10157,
41.59238,-124.10156,
41.59236,-124.10155,
41.59235,-124.10155,
41.59233,-124.10154,
41.59232,-124.10153,
41.59231,-124.10153,
41.59229,-124.10152,
41.59228,-124.10151,
41.59226,-124.10150,
41.59224,-124.10149,
41.59223,-124.10148,
41.59223,-124.10147,
41.59221,-124.10145,
41.59220,-124.10145,
41.59219,-124.10144,
41.59217,-124.10142,
41.59216,-124.10141,
41.59215,-124.10140,
41.59214,-124.10139,
41.59213,-124.10138,
41.59211,-124.10137,
41.59210,-124.10135,
41.59209,-124.10134,
41.59208,-124.10133,
41.59206,-124.10131,
41.59205,-124.10129,
41.59204,-124.10128,
41.59203,-124.10127,
41.59202,-124.10126,
41.59200,-124.10125,
41.59199,-124.10124,
41.59198,-124.10122,
41.59197,-124.10121,
41.59195,-124.10119,
41.59194,-124.10118,
41.59193,-124.10117,
41.59192,-124.10116,
41.59192,-124.10115,
41.59191,-124.10113,
41.59190,-124.10112,
41.59188,-124.10110,
41.59188,-124.10109,
41.59187,-124.10109,
41.59185,-124.10107,
41.59183,-124.10105,
41.59182,-124.10104,
41.59180,-124.10102,
41.59179,-124.10101,
41.59178,-124.10100,
41.59176,-124.10099,
41.59175,-124.10098,
41.59174,-124.10097,
41.59173,-124.10096,
41.59170,-124.10094,
41.59168,-124.10092,
41.59167,-124.10091,
41.59166,-124.10090,
41.59165,-124.10089,
41.59163,-124.10087,
41.59162,-124.10086,
41.59161,-124.10085,
41.59160,-124.10084,
41.59158,-124.10081,
41.59157,-124.10079,
41.59155,-124.10077,
41.59154,-124.10076,
41.59153,-124.10075,
41.59151,-124.10073,
41.59150,-124.10072,
41.59150,-124.10071,
41.59149,-124.10070,
41.59148,-124.10069,
41.59146,-124.10068,
41.59145,-124.10067,
41.59143,-124.10066,
41.59142,-124.10064,
41.59141,-124.10063,
41.59139,-124.10062,
41.59138,-124.10061,
41.59138,-124.10061,
41.59136,-124.10060,
41.59134,-124.10059,
41.59133,-124.10058,
41.59132,-124.10057,
41.59129,-124.10055,
41.59128,-124.10054,
41.59127,-124.10053,
41.59126,-124.10051,
41.59125,-124.10050,
41.59123,-124.10049,
41.59121,-124.10047,
41.59120,-124.10046,
41.59118,-124.10044,
41.59117,-124.10044,
41.59115,-124.10042,
41.59114,-124.10041,
41.59113,-124.10040,
41.59112,-124.10039,
41.59110,-124.10038,
41.59109,-124.10037,
41.59108,-124.10035,
41.59107,-124.10034,
41.59104,-124.10031,
41.59103,-124.10031,
41.59103,-124.10031,
41.59103,-124.10033,
41.59103,-124.10034,
41.59103,-124.10035,
41.59103,-124.10036,
41.59104,-124.10037,
41.59104,-124.10039,
41.59105,-124.10039,
41.59105,-124.10039,
41.59105,-124.10038,
41.59104,-124.10038,
41.59104,-124.10037,
41.59103,-124.10035,
41.59100,-124.10031,
41.59098,-124.10029,
41.59097,-124.10028,
41.59095,-124.10026,
41.59092,-124.10023,
41.59091,-124.10022,
41.59089,-124.10020,
41.59088,-124.10019,
41.59086,-124.10018,
41.59085,-124.10017,
41.59083,-124.10017,
41.59082,-124.10017,
41.59080,-124.10016,
41.59079,-124.10016,
41.59077,-124.10016,
41.59076,-124.10016,
41.59074,-124.10016,
41.59073,-124.10016,
41.59072,-124.10016,
41.59072,-124.10016,
41.59070,-124.10016,
41.59070,-124.10016,
41.59070,-124.10017,
41.59070,-124.10017,
41.59070,-124.10017,
41.59070,-124.10017,
41.59070,-124.10017,
41.59070,-124.10018,
41.59070,-124.10018,
41.59070,-124.10018,
41.59070,-124.10018,
41.59070,-124.10018,
41.59070,-124.10018,
41.59070,-124.10017,
41.59069,-124.10017,
41.59068,-124.10016,
41.59067,-124.10015,
41.59066,-124.10014,
41.59065,-124.10014,
41.59062,-124.10012,
41.59061,-124.10011,
41.59058,-124.10010,
41.59057,-124.10009,
41.59056,-124.10008,
41.59053,-124.10007,
41.59052,-124.10007,
41.59050,-124.10006,
41.59049,-124.10006,
41.59047,-124.10005,
41.59046,-124.10005,
41.59045,-124.10004,
41.59043,-124.10003,
41.59042,-124.10003,
41.59040,-124.10002,
41.59038,-124.10001,
41.59037,-124.10001,
41.59035,-124.10000,
41.59034,-124.10000,
41.59032,-124.10000,
41.59031,-124.10000,
41.59029,-124.10000,
41.59028,-124.10000,
41.59026,-124.10001,
41.59025,-124.10002,
41.59024,-124.10003,
41.59022,-124.10004,
41.59021,-124.10006,
41.59020,-124.10007,
41.59018,-124.10009,
41.59016,-124.10011,
41.59016,-124.10012,
41.59015,-124.10013,
41.59013,-124.10014,
41.59013,-124.10016,
41.59013,-124.10017,
41.59013,-124.10019,
41.59014,-124.10021,
41.59014,-124.10022,
41.59014,-124.10023,
41.59014,-124.10023,
41.59015,-124.10023,
41.59015,-124.10023,
41.59015,-124.10023,
41.59015,-124.10022,
41.59015,-124.10022,
41.59015,-124.10023,
41.59014,-124.10023,
41.59014,-124.10024,
41.59012,-124.10025,
41.59010,-124.10026,
41.59006,-124.10027,
41.59003,-124.10028,
41.59002,-124.10028,
41.58999,-124.10029,
41.58996,-124.10031,
41.58995,-124.10031,
41.58993,-124.10032,
41.58992,-124.10033,
41.58990,-124.10033,
41.58988,-124.10033,
41.58987,-124.10033,
41.58986,-124.10031,
41.58987,-124.10029,
41.58987,-124.10028,
41.58987,-124.10027,
41.58987,-124.10026,
41.58986,-124.10025,
41.58986,-124.10024,
41.58986,-124.10024,
41.58986,-124.10023,
41.58986,-124.10023,
41.58986,-124.10022,
41.58986,-124.10022,
41.58986,-124.10021,
41.58986,-124.10021,
41.58986,-124.10021,
41.58986,-124.10020,
41.58986,-124.10020,
41.58986,-124.10020,
41.58985,-124.10019,
41.58984,-124.10019,
41.58982,-124.10020,
41.58982,-124.10021,
41.58982,-124.10022,
41.58982,-124.10023,
41.58983,-124.10024,
41.58983,-124.10026,
41.58983,-124.10026,
41.58984,-124.10026,
41.58984,-124.10026,
41.58984,-124.10026,
41.58985,-124.10027,
41.58985,-124.10026,
41.58986,-124.10026,
41.58986,-124.10026,
41.58986,-124.10026,
41.58986,-124.10026,
41.58986,-124.10026,
41.58986,-124.10026,
41.58986,-124.10026,
41.58986,-124.10026,
41.58986,-124.10026,
41.58987,-124.10027,
41.58987,-124.10028,
41.58987,-124.10028,
41.58987,-124.10028,
41.58987,-124.10028,
41.58987,-124.10027,
41.58987,-124.10027,
41.58987,-124.10026,
41.58987,-124.10025,
41.58986,-124.10023,
41.58985,-124.10022,
41.58984,-124.10021,
41.58982,-124.10020,
41.58981,-124.10020,
41.58979,-124.10020,
41.58978,-124.10020,
41.58977,-124.10020,
41.58976,-124.10021,
41.58975,-124.10022,
41.58973,-124.10023,
41.58971,-124.10024,
41.58970,-124.10025,
41.58969,-124.10026,
41.58967,-124.10026,
41.58966,-124.10027,
41.58964,-124.10028,
41.58963,-124.10028,
41.58962,-124.10029,
41.58960,-124.10028,
41.58959,-124.10029,
41.58957,-124.10029,
41.58955,-124.10028,
41.58954,-124.10028,
41.58953,-124.10028,
41.58952,-124.10029,
41.58951,-124.10029,
41.58950,-124.10029,
41.58948,-124.10029,
41.58947,-124.10029,
41.58946,-124.10028,
41.58945,-124.10028,
41.58944,-124.10028,
41.58943,-124.10027,
41.58942,-124.10027,
41.58941,-124.10026,
41.58939,-124.10025,
41.58937,-124.10024,
41.58937,-124.10023,
41.58935,-124.10021,
41.58934,-124.10020,
41.58934,-124.10019,
41.58933,-124.10017,
41.58932,-124.10016,
41.58932,-124.10015,
41.58931,-124.10013,
41.58931,-124.10011,
41.58930,-124.10009,
41.58929,-124.10007,
41.58928,-124.10005,
41.58928,-124.10004,
41.58928,-124.10002,
41.58927,-124.10000,
41.58926,-124.09999,
41.58926,-124.09996,
41.58925,-124.09995,
41.58925,-124.09994,
41.58924,-124.09991,
41.58924,-124.09990,
41.58923,-124.09989,
41.58922,-124.09986,
41.58922,-124.09985,
41.58921,-124.09984,
41.58921,-124.09982,
41.58920,-124.09981,
41.58919,-124.09977,
41.58919,-124.09976,
41.58918,-124.09974,
41.58917,-124.09972,
41.58917,-124.09970,
41.58916,-124.09969,
41.58914,-124.09967,
41.58913,-124.09966,
41.58912,-124.09965,
41.58911,-124.09963,
41.58911,-124.09961,
41.58911,-124.09959,
41.58910,-124.09958,
41.58910,-124.09957,
41.58910,-124.09954,
41.58909,-124.09953,
41.58909,-124.09950,
41.58908,-124.09949,
41.58908,-124.09946,
41.58907,-124.09944,
41.58906,-124.09941,
41.58905,-124.09940,
41.58904,-124.09938,
41.58904,-124.09936,
41.58903,-124.09934,
41.58902,-124.09932,
41.58901,-124.09929,
41.58900,-124.09928,
41.58899,-124.09926,
41.58899,-124.09924,
41.58898,-124.09922,
41.58898,-124.09920,
41.58897,-124.09918,
41.58897,-124.09916,
41.58896,-124.09913,
41.58896,-124.09912,
41.58896,-124.09910,
41.58896,-124.09909,
41.58895,-124.09907,
41.58895,-124.09905,
41.58894,-124.09903,
41.58893,-124.09901,
41.58892,-124.09900,
41.58890,-124.09898,
41.58889,-124.09897,
41.58888,-124.09897,
41.58887,-124.09896,
41.58886,-124.09895,
41.58885,-124.09895,
41.58883,-124.09894,
41.58881,-124.09894,
41.58880,-124.09894,
41.58877,-124.09893,
41.58874,-124.09893,
41.58873,-124.09893,
41.58873,-124.09894,
41.58872,-124.09894,
41.58870,-124.09894,
41.58869,-124.09893,
41.58868,-124.09892,
41.58867,-124.09892,
41.58865,-124.09891,
41.58864,-124.09891,
41.58863,-124.09890,
41.58862,-124.09889,
41.58861,-124.09888,
41.58859,-124.09886,
41.58858,-124.09885,
41.58857,-124.09884,
41.58856,-124.09882,
41.58855,-124.09880,
41.58855,-124.09878,
41.58854,-124.09876,
41.58853,-124.09874,
41.58853,-124.09872,
41.58853,-124.09870,
41.58852,-124.09868,
41.58852,-124.09866,
41.58852,-124.09864,
41.58851,-124.09861,
41.58851,-124.09860,
41.58850,-124.09857,
41.58850,-124.09856,
41.58850,-124.09854,
41.58850,-124.09851,
41.58850,-124.09850,
41.58849,-124.09848,
41.58848,-124.09844,
41.58848,-124.09843,
41.58847,-124.09841,
41.58847,-124.09840,
41.58846,-124.09839,
41.58845,-124.09837,
41.58845,-124.09835,
41.58843,-124.09833,
41.58842,-124.09832,
41.58842,-124.09831,
41.58841,-124.09830,
41.58840,-124.09828,
41.58839,-124.09827,
41.58838,-124.09826,
41.58837,-124.09825,
41.58836,-124.09823,
41.58835,-124.09822,
41.58834,-124.09821,
41.58833,-124.09820,
41.58832,-124.09818,
41.58831,-124.09817,
41.58829,-124.09815,
41.58828,-124.09814,
41.58828,-124.09814,
41.58826,-124.09812,
41.58825,-124.09811,
41.58824,-124.09810,
41.58823,-124.09809,
41.58821,-124.09808,
41.58820,-124.09807,
41.58818,-124.09805,
41.58817,-124.09804,
41.58816,-124.09803,
41.58815,-124.09801,
41.58814,-124.09800,
41.58814,-124.09798,
41.58813,-124.09797,
41.58812,-124.09794,
41.58812,-124.09792,
41.58811,-124.09791,
41.58810,-124.09789,
41.58810,-124.09788,
41.58808,-124.09786,
41.58807,-124.09786,
41.58806,-124.09785,
41.58805,-124.09784,
41.58804,-124.09783,
41.58802,-124.09781,
41.58801,-124.09780,
41.58800,-124.09779,
41.58799,-124.09777,
41.58797,-124.09775,
41.58796,-124.09774,
41.58795,-124.09772,
41.58794,-124.09771,
41.58792,-124.09769,
41.58791,-124.09768,
41.58789,-124.09767,
41.58788,-124.09766,
41.58787,-124.09765,
41.58786,-124.09764,
41.58785,-124.09762,
41.58783,-124.09761,
41.58782,-124.09760,
41.58781,-124.09758,
41.58779,-124.09757,
41.58778,-124.09756,
41.58776,-124.09753,
41.58774,-124.09752,
41.58773,-124.09751,
41.58771,-124.09750,
41.58770,-124.09749,
41.58769,-124.09748,
41.58767,-124.09747,
41.58766,-124.09746,
41.58765,-124.09746,
41.58763,-124.09745,
41.58762,-124.09744,
41.58760,-124.09743,
41.58759,-124.09742,
41.58758,-124.09742,
41.58755,-124.09741,
41.58754,-124.09741,
41.58753,-124.09740,
41.58751,-124.09740,
41.58750,-124.09739,
41.58748,-124.09739,
41.58746,-124.09738,
41.58745,-124.09737,
41.58743,-124.09736,
41.58740,-124.09735,
41.58738,-124.09734,
41.58736,-124.09733,
41.58735,-124.09733,
41.58733,-124.09732,
41.58731,-124.09732,
41.58730,-124.09731,
41.58729,-124.09730,
41.58727,-124.09729,
41.58725,-124.09728,
41.58723,-124.09727,
41.58722,-124.09727,
41.58721,-124.09727,
41.58719,-124.09726,
41.58716,-124.09725,
41.58715,-124.09725,
41.58713,-124.09724,
41.58712,-124.09724,
41.58709,-124.09723,
41.58708,-124.09723,
41.58707,-124.09723,
41.58705,-124.09722,
41.58704,-124.09722,
41.58702,-124.09721,
41.58700,-124.09721,
41.58698,-124.09721,
41.58697,-124.09720,
41.58695,-124.09720,
41.58693,-124.09720,
41.58692,-124.09720,
41.58690,-124.09719,
41.58689,-124.09719,
41.58688,-124.09718,
41.58686,-124.09718,
41.58685,-124.09717,
41.58684,-124.09717,
41.58682,-124.09717,
41.58683,-124.09716,
41.58687,-124.09716,
41.58688,-124.09715,
41.58688,-124.09716,
41.58689,-124.09715,
41.58689,-124.09715,
41.58689,-124.09715,
41.58689,-124.09715,
41.58689,-124.09715,
41.58689,-124.09715,
41.58689,-124.09715,
41.58689,-124.09715,
41.58689,-124.09715,
41.58689,-124.09715,
41.58689,-124.09714,
41.58688,-124.09714,
41.58687,-124.09714,
41.58688,-124.09715,
41.58688,-124.09715,
41.58687,-124.09715,
41.58683,-124.09714,
41.58682,-124.09713,
41.58680,-124.09710,
41.58677,-124.09707,
41.58676,-124.09705,
41.58673,-124.09704,
41.58672,-124.09704,
41.58669,-124.09703,
41.58667,-124.09702,
41.58664,-124.09701,
41.58664,-124.09700,
41.58661,-124.09699,
