lat,lng,field
47.51922,-123.23816,
47.51922,-123.23816,
47.51923,-123.23817,
47.51923,-123.23817,
47.51924,-123.23818,
47.51924,-123.23819,
47.51924,-123.23820,
47.51924,-123.23821,
47.51925,-123.23822,
47.51925,-123.23823,
47.51926,-123.23823,
47.51927,-123.23824,
47.51927,-123.23825,
47.51928,-123.23826,
47.51930,-123.23828,
47.51931,-123.23829,
47.51932,-123.23830,
47.51934,-123.23831,
47.51934,-123.23832,
47.51935,-123.23834,
47.51935,-123.23835,
47.51935,-123.23836,
47.51935,-123.23836,
47.51934,-123.23838,
47.51934,-123.23839,
47.51933,-123.23839,
47.51933,-123.23839,
47.51932,-123.23840,
47.51931,-123.23839,
47.51930,-123.23840,
47.51929,-123.23841,
47.51929,-123.23841,
47.51928,-123.23841,
47.51928,-123.23842,
47.51928,-123.23843,
47.51927,-123.23844,
47.51927,-123.23845,
47.51927,-123.23845,
47.51926,-123.23845,
47.51926,-123.23846,
47.51926,-123.23847,
47.51926,-123.23846,
47.51925,-123.23845,
47.51925,-123.23846,
47.51925,-123.23847,
47.51925,-123.23847,
47.51925,-123.23847,
47.51925,-123.23848,
47.51925,-123.23848,
47.51925,-123.23849,
47.51925,-123.23851,
47.51925,-123.23851,
47.51926,-123.23850,
47.51926,-123.23850,
47.51927,-123.23850,
47.51927,-123.23850,
47.51928,-123.23849,
47.51929,-123.23848,
47.51929,-123.23847,
47.51930,-123.23846,
47.51931,-123.23846,
47.51931,-123.23845,
47.51933,-123.23844,
47.51933,-123.23844,
47.51934,-123.23844,
47.51934,-123.23843,
47.51935,-123.23844,
47.51936,-123.23843,
47.51937,-123.23842,
47.51937,-123.23842,
47.51937,-123.23842,
47.51937,-123.23842,
47.51937,-123.23842,
47.51938,-123.23843,
47.51938,-123.23844,
47.51939,-123.23845,
47.51939,-123.23846,
47.51939,-123.23846,
47.51938,-123.23845,
47.51938,-123.23845,
47.51938,-123.23846,
47.51937,-123.23846,
47.51936,-123.23846,
47.51935,-123.23846,
47.51934,-123.23845,
47.51933,-123.23843,
47.51932,-123.23842,
47.51932,-123.23842,
47.51931,-123.23842,
47.51930,-123.23842,
47.51929,-123.23843,
47.51928,-123.23844,
47.51927,-123.23844,
47.51927,-123.23843,
47.51926,-123.23842,
47.51925,-123.23842,
47.51924,-123.23841,
47.51923,-123.23840,
47.51922,-123.23840,
47.51922,-123.23840,
47.51922,-123.23839,
47.51921,-123.23837,
47.51922,-123.23835,
47.51921,-123.23835,
47.51921,-123.23835,
47.51921,-123.23835,
47.51922,-123.23834,
47.51923,-123.23834,
47.51923,-123.23834,
47.51923,-123.23835,
