lat,lng,field
47.95231,-123.82470,
47.95230,-123.82468,
47.95230,-123.82465,
47.95229,-123.82461,
47.95229,-123.82458,
47.95228,-123.82456,
47.95227,-123.82453,
47.95227,-123.82451,
47.95226,-123.82449,
47.95226,-123.82445,
47.95226,-123.82444,
47.95226,-123.82442,
47.95226,-123.82440,
47.95225,-123.82438,
47.95225,-123.82436,
47.95225,-123.82435,
47.95224,-123.82432,
47.95223,-123.82430,
47.95222,-123.82429,
47.95222,-123.82426,
47.95221,-123.82424,
47.95220,-123.82422,
47.95220,-123.82420,
47.95219,-123.82418,
47.95219,-123.82417,
47.95218,-123.82415,
47.95217,-123.82412,
47.95216,-123.82410,
47.95215,-123.82408,
47.95215,-123.82406,
47.95214,-123.82404,
47.95213,-123.82402,
47.95211,-123.82397,
47.95211,-123.82396,
47.95211,-123.82394,
47.95210,-123.82392,
47.95210,-123.82390,
47.95209,-123.82388,
47.95207,-123.82385,
47.95206,-123.82384,
47.95204,-123.82381,
47.95203,-123.82380,
47.95202,-123.82379,
47.95201,-123.82377,
47.95199,-123.82376,
47.95198,-123.82374,
47.95197,-123.82370,
47.95195,-123.82367,
47.95195,-123.82366,
47.95194,-123.82363,
47.95194,-123.82361,
47.95194,-123.82359,
47.95193,-123.82356,
47.95193,-123.82354,
47.95193,-123.82350,
47.95192,-123.82348,
47.95191,-123.82346,
47.95190,-123.82344,
47.95190,-123.82341,
47.95189,-123.82339,
47.95189,-123.82337,
47.95188,-123.82335,
47.95188,-123.82332,
47.95188,-123.82330,
47.95188,-123.82328,
47.95188,-123.82323,
47.95188,-123.82322,
47.95189,-123.82319,
47.95189,-123.82317,
47.95190,-123.82314,
47.95190,-123.82312,
47.95190,-123.82310,
47.95191,-123.82307,
47.95190,-123.82304,
47.95190,-123.82302,
47.95190,-123.82299,
47.95190,-123.82295,
47.95189,-123.82293,
47.95189,-123.82291,
47.95189,-123.82287,
47.95189,-123.82285,
47.95189,-123.82283,
47.95190,-123.82281,
47.95190,-123.82278,
