lat,lng,field
48.04436,-123.60263,
48.04434,-123.60262,
48.04433,-123.60262,
48.04431,-123.60262,
48.04429,-123.60262,
48.04428,-123.60262,
48.04426,-123.60261,
48.04424,-123.60260,
48.04422,-123.60260,
48.04421,-123.60259,
48.04419,-123.60258,
48.04418,-123.60258,
48.04416,-123.60257,
48.04415,-123.60258,
48.04413,-123.60259,
48.04412,-123.60260,
48.04409,-123.60261,
48.04408,-123.60261,
48.04407,-123.60261,
48.04406,-123.60261,
48.04403,-123.60262,
48.04401,-123.60262,
48.04400,-123.60263,
48.04400,-123.60263,
48.04398,-123.60263,
48.04397,-123.60263,
48.04395,-123.60264,
48.04393,-123.60264,
48.04390,-123.60264,
48.04389,-123.60264,
48.04387,-123.60263,
48.04386,-123.60263,
48.04383,-123.60263,
48.04382,-123.60263,
48.04380,-123.60263,
48.04378,-123.60262,
48.04377,-123.60261,
48.04375,-123.60261,
48.04374,-123.60261,
48.04372,-123.60261,
48.04369,-123.60261,
48.04368,-123.60261,
48.04367,-123.60261,
48.04365,-123.60261,
48.04363,-123.60261,
48.04362,-123.60260,
48.04360,-123.60259,
48.04359,-123.60259,
48.04357,-123.60258,
48.04355,-123.60258,
48.04353,-123.60257,
48.04352,-123.60258,
48.04349,-123.60258,
48.04348,-123.60258,
48.04346,-123.60258,
48.04345,-123.60258,
48.04342,-123.60258,
48.04341,-123.60257,
48.04338,-123.60257,
48.04337,-123.60257,
48.04333,-123.60258,
48.04332,-123.60258,
48.04331,-123.60258,
48.04328,-123.60256,
48.04328,-123.60256,
48.04327,-123.60255,
48.04326,-123.60254,
48.04325,-123.60250,
48.04324,-123.60250,
48.04323,-123.60249,
48.04322,-123.60249,
48.04322,-123.60248,
48.04321,-123.60248,
48.04320,-123.60248,
48.04319,-123.60247,
48.04317,-123.60248,
48.04316,-123.60247,
48.04314,-123.60247,
48.04313,-123.60247,
48.04310,-123.60246,
48.04309,-123.60246,
48.04306,-123.60244,
48.04305,-123.60244,
48.04303,-123.60243,
48.04300,-123.60243,
48.04297,-123.60244,
48.04297,-123.60244,
48.04294,-123.60245,
48.04292,-123.60246,
48.04290,-123.60249,
48.04289,-123.60249,
48.04286,-123.60251,
48.04285,-123.60252,
48.04283,-123.60254,
48.04282,-123.60255,
48.04281,-123.60255,
48.04280,-123.60256,
48.04277,-123.60256,
48.04276,-123.60256,
48.04274,-123.60256,
48.04273,-123.60256,
48.04271,-123.60257,
48.04270,-123.60258,
48.04269,-123.60259,
48.04267,-123.60260,
48.04265,-123.60261,
48.04263,-123.60262,
48.04262,-123.60262,
48.04261,-123.60262,
48.04260,-123.60262,
48.04259,-123.60262,
48.04258,-123.60262,
48.04257,-123.60261,
48.04254,-123.60260,
48.04253,-123.60259,
48.04252,-123.60258,
48.04249,-123.60255,
48.04248,-123.60254,
48.04246,-123.60253,
48.04245,-123.60252,
48.04243,-123.60251,
48.04242,-123.60251,
48.04240,-123.60251,
48.04239,-123.60252,
48.04238,-123.60252,
48.04237,-123.60253,
48.04236,-123.60253,
48.04234,-123.60252,
48.04234,-123.60252,
48.04232,-123.60252,
48.04232,-123.60253,
48.04230,-123.60255,
48.04230,-123.60256,
48.04228,-123.60259,
48.04228,-123.60259,
48.04227,-123.60260,
48.04226,-123.60262,
48.04224,-123.60262,
48.04222,-123.60263,
48.04221,-123.60264,
48.04221,-123.60265,
48.04220,-123.60266,
48.04219,-123.60267,
48.04218,-123.60268,
48.04217,-123.60274,
48.04217,-123.60276,
48.04216,-123.60281,
48.04216,-123.60282,
48.04216,-123.60287,
48.04216,-123.60288,
48.04216,-123.60294,
48.04216,-123.60296,
48.04215,-123.60298,
48.04215,-123.60300,
48.04214,-123.60301,
48.04214,-123.60304,
48.04213,-123.60305,
48.04213,-123.60306,
48.04212,-123.60307,
48.04211,-123.60307,
48.04210,-123.60307,
48.04209,-123.60307,
48.04207,-123.60307,
48.04207,-123.60302,
48.04207,-123.60300,
48.04207,-123.60295,
48.04206,-123.60290,
48.04206,-123.60288,
48.04203,-123.60285,
48.04203,-123.60285,
48.04202,-123.60283,
48.04201,-123.60281,
48.04201,-123.60280,
48.04201,-123.60279,
48.04201,-123.60278,
48.04201,-123.60277,
48.04201,-123.60275,
48.04200,-123.60273,
48.04198,-123.60270,
48.04197,-123.60269,
48.04194,-123.60267,
48.04192,-123.60263,
48.04189,-123.60260,
48.04186,-123.60258,
48.04184,-123.60256,
48.04182,-123.60255,
48.04179,-123.60252,
48.04176,-123.60251,
48.04175,-123.60250,
48.04172,-123.60249,
48.04169,-123.60247,
48.04168,-123.60247,
48.04166,-123.60246,
48.04165,-123.60245,
48.04163,-123.60244,
48.04160,-123.60240,
48.04158,-123.60237,
48.04156,-123.60233,
48.04156,-123.60232,
48.04154,-123.60227,
48.04154,-123.60226,
48.04153,-123.60222,
48.04153,-123.60220,
48.04153,-123.60215,
48.04154,-123.60213,
48.04155,-123.60209,
48.04156,-123.60207,
48.04156,-123.60205,
48.04156,-123.60201,
48.04157,-123.60197,
48.04156,-123.60195,
48.04156,-123.60193,
48.04156,-123.60191,
48.04155,-123.60186,
48.04155,-123.60184,
48.04155,-123.60182,
48.04154,-123.60180,
48.04154,-123.60178,
48.04153,-123.60177,
48.04152,-123.60174,
48.04152,-123.60172,
48.04150,-123.60168,
48.04150,-123.60167,
48.04149,-123.60165,
48.04148,-123.60162,
48.04147,-123.60161,
48.04145,-123.60159,
48.04144,-123.60157,
48.04142,-123.60154,
48.04140,-123.60153,
48.04139,-123.60152,
48.04135,-123.60152,
48.04133,-123.60151,
48.04132,-123.60152,
48.04130,-123.60152,
48.04126,-123.60153,
48.04124,-123.60155,
48.04123,-123.60155,
48.04121,-123.60156,
48.04118,-123.60157,
48.04116,-123.60158,
48.04115,-123.60159,
48.04114,-123.60160,
48.04112,-123.60161,
48.04111,-123.60163,
48.04110,-123.60164,
48.04109,-123.60165,
48.04108,-123.60166,
48.04107,-123.60168,
48.04105,-123.60168,
48.04104,-123.60168,
48.04102,-123.60169,
48.04101,-123.60169,
48.04101,-123.60169,
48.04100,-123.60169,
48.04099,-123.60169,
48.04097,-123.60168,
48.04095,-123.60167,
48.04095,-123.60166,
48.04094,-123.60165,
48.04093,-123.60164,
48.04091,-123.60163,
48.04089,-123.60163,
48.04088,-123.60163,
48.04087,-123.60163,
48.04085,-123.60162,
48.04084,-123.60162,
48.04083,-123.60161,
48.04081,-123.60162,
48.04078,-123.60164,
48.04077,-123.60166,
48.04074,-123.60169,
48.04072,-123.60171,
48.04070,-123.60173,
48.04069,-123.60174,
48.04068,-123.60175,
48.04066,-123.60176,
48.04065,-123.60177,
48.04063,-123.60177,
48.04061,-123.60179,
48.04060,-123.60179,
48.04059,-123.60180,
48.04057,-123.60181,
48.04055,-123.60182,
48.04054,-123.60183,
48.04053,-123.60184,
48.04051,-123.60184,
48.04049,-123.60186,
48.04047,-123.60186,
48.04046,-123.60187,
48.04045,-123.60188,
48.04044,-123.60188,
48.04040,-123.60189,
48.04038,-123.60189,
48.04037,-123.60190,
48.04035,-123.60190,
48.04034,-123.60190,
